,Probability 0-100,Probability 100-200,Probability 200-300,Probability 300-400,Probability 400-500,Probability 500-600,Probability 600-700,Probability 700-800,Probability 800-900,Probability 900+,0-100,100-200,200-300,300-400,400-500,500-600,600-700,700-800,800-900,900+,Title,Probability 17-93,Probability 93-116,Probability 116-143,Probability 143-177,Probability 177-217,Probability 217-272,Probability 272-340,Probability 340-457,Probability 457-766,Probability 766+,17-93,93-116,116-143,143-177,177-217,217-272,272-340,340-457,457-766,766+,Title,Probability ADIDAS,Probability AIR JORDAN,Probability BAPESTA,Probability NEW BALANCE,Probability NIKE,Probability YEEZY,ADIDAS,AIR JORDAN,BAPESTA,NEW BALANCE,NIKE,YEEZY,Title,Probability NB 2002R,Probability AIR MAX 1,Probability NIKE AIR MAX 90,Probability AJ 1,Probability AJ 11,Probability AJ 12,Probability AJ 2,Probability AJ 3,Probability AJ 4,Probability AJ 5,Probability AJ 6,Probability BAPESTA,Probability NIKE DUNK LOW,Probability NIKE DUNK HIGH,Probability NB550,Probability NB990,Probability ADIDAS STAN SMITH,Probability YZY 700,Probability YZY 350,Probability YZY RNR,Probability NIKE AF1,ADIDAS FORUM,ADIDAS SAMBA,YZY SLIDES,NB 2002R,AIR MAX 1,NIKE AIR MAX 90,AJ 1,AJ 11,AJ 12,AJ 2,AJ 3,AJ 4,AJ 5,AJ 6,BAPESTA,NIKE DUNK LOW,NIKE DUNK HIGH,NB550,NB990,ADIDAS STAN SMITH,YZY 700,YZY 350,YZY RNR,NIKE AF1,Title
152,0.07767441,0.14701663,0.157811,0.054054245,0.05834526,0.1654157,0.010278684,0.049118545,0.0033908964,0.2768946,0,1,0,0,0,0,0,0,0,0,"b""air force 1 '07 lv8 'miami nights'""",0.09715079,0.065020084,0.03890516,0.09628304,0.043246858,0.12558441,0.03358355,0.1301573,0.18533635,0.1847324,0,0,0,1,0,0,0,0,0,0,"b""air force 1 '07 lv8 'miami nights'""",1.5240832e-16,2.94866e-16,3.172261e-21,1.4506472e-17,1.0,5.616624e-15,0,0,0,0,1,0,"b""air force 1 '07 lv8 'miami nights'""",1.429775e-17,2.443141e-13,5.0433427e-17,3.125456e-14,5.9376175e-13,1.7346037e-14,1.8374095e-17,2.1169962e-13,1.4328783e-15,9.125144e-20,8.6942704e-18,1.9779107e-15,2.7421834e-15,4.9807184e-16,4.681465e-14,6.205977e-15,2.6187235e-18,5.6017043e-19,1.2381127e-15,3.6140537e-19,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 '07 lv8 'miami nights'"""
153,0.115234345,0.47096533,0.13471064,0.025586609,0.022837687,0.08366495,0.042462304,0.02656836,0.015745483,0.062224373,0,0,1,0,0,0,0,0,0,0,"b""air force 1 high 'newsprint pewter'""",0.10755335,0.22833538,0.02269415,0.084836945,0.106663845,0.1444426,0.07485162,0.063558,0.04758849,0.11947571,0,0,0,0,1,0,0,0,0,0,"b""air force 1 high 'newsprint pewter'""",1.6885516e-19,1.2392117e-18,1.7469031e-22,2.2023288e-21,1.0,1.8266627e-16,0,0,0,0,1,0,"b""air force 1 high 'newsprint pewter'""",2.9839859e-12,1.1815271e-11,5.6646707e-14,1.4702133e-15,6.3950994e-17,9.468589e-12,8.85546e-15,7.3319724e-09,1.9818601e-10,3.5284666e-17,3.6698566e-13,1.2147418e-09,2.256541e-11,1.5197768e-10,2.1034765e-13,1.565478e-10,4.781706e-15,2.7331819e-14,3.1066625e-16,5.5397638e-11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 high 'newsprint pewter'"""
154,0.16765182,0.31733444,0.25149715,0.019681575,0.035592224,0.07398773,0.032504465,0.035946563,0.0063855755,0.059418455,0,0,1,0,0,0,0,0,0,0,b'nikelab air force 1 mid',0.13449821,0.18629932,0.03566951,0.19869544,0.04085976,0.14404406,0.053562753,0.048211355,0.09744247,0.060717102,0,0,0,0,1,0,0,0,0,0,b'nikelab air force 1 mid',0.000109287175,1.9817493e-05,3.012007e-08,8.445431e-09,0.9998623,8.571197e-06,0,0,0,0,1,0,b'nikelab air force 1 mid',3.3086407e-12,5.948552e-10,3.054058e-10,9.953073e-10,7.3501004e-11,2.599701e-09,3.071494e-10,3.3580807e-09,1.6389379e-10,1.0863406e-10,2.8506632e-13,2.281052e-08,3.3096074e-11,9.956376e-12,1.1186588e-10,2.325165e-09,8.421326e-12,1.6872359e-09,8.380088e-11,1.1644636e-09,0.99999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b'nikelab air force 1 mid'
155,0.09157008,0.20344542,0.32301754,0.051070422,0.076527,0.14785066,0.017067607,0.023808524,0.018682688,0.04696006,0,0,0,0,0,0,0,1,0,0,"b""air max 90 ultra br 'triple black'""",0.07312852,0.044700336,0.039678752,0.064465664,0.08748177,0.12376681,0.06187334,0.035706606,0.30186898,0.16732918,0,0,0,0,0,0,0,0,0,1,"b""air max 90 ultra br 'triple black'""",6.869329e-11,8.868277e-13,5.166276e-19,9.9849455e-15,1.0,7.600794e-13,0,0,0,0,1,0,"b""air max 90 ultra br 'triple black'""",5.3900084e-10,7.29854e-06,0.9999858,3.4573994e-10,2.1206778e-12,6.08976e-10,5.5907603e-06,2.0355737e-09,6.951215e-11,2.2100928e-10,5.721996e-07,3.0003604e-14,2.6749551e-09,4.169198e-11,4.0757415e-09,6.517662e-11,4.08197e-12,8.111202e-10,1.4638672e-09,9.925404e-10,9.5114e-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 90 ultra br 'triple black'"""
156,0.03672259,0.19514668,0.2274373,0.35811797,0.034338858,0.056815706,0.0077321823,0.00861963,0.004674218,0.07039488,0,0,0,1,0,0,0,0,0,0,"b""air force 1 supreme max air 'air max 95'""",0.03920287,0.076153815,0.04735627,0.06644548,0.01639027,0.14027084,0.21547583,0.14520162,0.07064841,0.18285462,0,0,0,0,0,0,0,1,0,0,"b""air force 1 supreme max air 'air max 95'""",1.0948411e-21,4.546843e-18,1.4562931e-23,5.630134e-20,1.0,8.74068e-15,0,0,0,0,1,0,"b""air force 1 supreme max air 'air max 95'""",5.140777e-10,0.9977022,5.1566033e-08,5.1191756e-07,1.1153335e-12,1.1562275e-07,1.2277276e-10,1.4322698e-06,3.984964e-13,1.5483527e-12,8.1863e-12,5.699164e-09,1.435705e-07,1.5485346e-09,4.861858e-08,1.1085415e-07,6.377932e-12,2.248337e-12,3.0224587e-10,1.1865316e-12,0.0022951544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air force 1 supreme max air 'air max 95'"""
157,0.19672056,0.46689215,0.1285304,0.07614823,0.063923046,0.020770919,0.015240108,0.014257049,0.0048015853,0.012715988,0,0,1,0,0,0,0,0,0,0,"b""air force 1 lux max air 'pearl colllection'""",0.22529459,0.068085544,0.13598348,0.17548957,0.032922998,0.16165835,0.07988919,0.05425921,0.049889404,0.016527593,0,0,0,0,0,1,0,0,0,0,"b""air force 1 lux max air 'pearl colllection'""",1.8685208e-17,3.1440148e-16,9.46892e-22,4.381408e-18,1.0,1.9369513e-15,0,0,0,0,1,0,"b""air force 1 lux max air 'pearl colllection'""",2.2158253e-09,0.026896127,9.805649e-06,4.2891357e-10,2.1705966e-12,3.1880154e-07,5.986705e-11,2.5167961e-05,1.5155031e-05,1.8517256e-12,3.829334e-09,8.314852e-09,2.5701675e-14,1.585374e-07,3.162183e-09,1.2196364e-08,8.049481e-12,5.104421e-09,2.401934e-13,6.9605144e-06,0.9730449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air force 1 lux max air 'pearl colllection'"""
158,0.13590433,0.3401157,0.087813884,0.030591443,0.09251007,0.063280344,0.043902934,0.05402382,0.0056752292,0.14618227,0,0,0,0,0,0,0,0,0,1,"b""dunk high pro sb 'mr. pacman'""",0.13096432,0.19397464,0.04225757,0.15322377,0.03799327,0.09502609,0.07174321,0.051583383,0.08200877,0.14122498,0,0,0,0,0,0,0,0,0,1,"b""dunk high pro sb 'mr. pacman'""",8.569418e-25,3.8039628e-22,3.1400244e-27,1.0686196e-21,1.0,1.4032321e-21,0,0,0,0,1,0,"b""dunk high pro sb 'mr. pacman'""",5.895785e-17,8.624491e-15,4.900742e-16,1.2391016e-13,4.6136022e-17,6.062592e-18,4.05698e-22,1.3875895e-14,1.9016063e-17,2.113546e-21,9.225301e-15,3.4475997e-18,4.2881063e-13,1.0,2.972882e-16,2.414709e-13,3.229776e-18,3.6298743e-17,2.989847e-18,1.3199653e-13,9.497788e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"b""dunk high pro sb 'mr. pacman'"""
159,0.14574486,0.40119743,0.16248927,0.054706614,0.09352225,0.055351015,0.023762532,0.01614298,0.0024134102,0.044669706,0,1,0,0,0,0,0,0,0,0,"b""air jordan 2 retro 'lucky green'""",0.2121482,0.13209607,0.08460795,0.15056062,0.100100465,0.07761891,0.08093638,0.08244238,0.04183456,0.037654486,0,1,0,0,0,0,0,0,0,0,"b""air jordan 2 retro 'lucky green'""",1.8793669e-07,0.98571914,7.135787e-09,4.5889102e-08,0.014280144,4.2170547e-07,0,1,0,0,0,0,"b""air jordan 2 retro 'lucky green'""",2.0975572e-09,9.157732e-14,8.439526e-14,4.020587e-10,6.61778e-16,3.9692933e-14,0.99997175,4.1885027e-08,2.3218742e-08,1.3810731e-11,8.1824873e-13,1.0452252e-07,9.469138e-17,2.0457244e-11,1.2601482e-12,8.967105e-11,1.3723095e-10,1.0821704e-10,3.8669263e-13,1.3731571e-11,2.7629088e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 2 retro 'lucky green'"""
160,0.05041318,0.3952377,0.18007454,0.05642447,0.101087935,0.07456711,0.02232792,0.015166453,0.019557249,0.08514347,0,0,0,0,0,0,0,0,0,1,b'dunk low premium',0.066192165,0.08768226,0.21533026,0.17630057,0.02972816,0.047971033,0.11639577,0.05095585,0.12218243,0.08726147,0,0,0,0,0,0,0,0,0,1,b'dunk low premium',1.0119516e-14,5.2849034e-11,2.5721878e-14,4.0361302e-13,1.0,1.3516679e-11,0,0,0,0,1,0,b'dunk low premium',1.6356809e-15,3.3997423e-11,1.0573721e-12,2.3954942e-12,3.311806e-15,1.7877504e-17,3.1048674e-11,6.5685938e-12,6.8021104e-13,4.4946536e-14,1.3563096e-12,5.986558e-12,1.0,3.3010304e-14,3.3111094e-12,9.633469e-09,6.017283e-14,3.4531829e-16,3.0842973e-15,4.9690764e-14,2.362467e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,b'dunk low premium'
161,0.11842943,0.32356384,0.3361592,0.06124671,0.02280496,0.03103565,0.022645244,0.017165523,0.0067472574,0.060202237,0,0,0,0,0,0,0,0,0,1,"b""louis vuitton x air force 1 mid 'graffiti'""",0.09059373,0.13586162,0.08416344,0.11690486,0.123970024,0.0934107,0.12940349,0.06973065,0.045865867,0.110095665,0,0,0,0,0,0,0,0,0,1,"b""louis vuitton x air force 1 mid 'graffiti'""",1.90935e-17,4.9866394e-10,1.506655e-11,2.9283885e-16,0.9999999,1.49894e-07,0,0,0,0,1,0,"b""louis vuitton x air force 1 mid 'graffiti'""",6.3331e-06,8.4252635e-05,0.0018198306,0.005137696,2.6942962e-08,0.00023341355,2.467266e-08,0.005457779,0.0002099446,7.59432e-09,0.00043292352,6.478775e-05,1.3055127e-07,0.04136217,1.3249033e-06,4.5748584e-07,1.4172846e-07,7.131904e-08,1.8431032e-06,1.2959616e-06,0.94350535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""louis vuitton x air force 1 mid 'graffiti'"""
162,0.41240704,0.25289232,0.049799457,0.02592201,0.024018046,0.09240894,0.04181479,0.0381965,0.0020308222,0.06051013,0,1,0,0,0,0,0,0,0,0,"b""air jordan 1 mid se 'tartan swoosh'""",0.37183303,0.13555259,0.06470033,0.14405727,0.021845197,0.059857633,0.023577763,0.019605005,0.0763911,0.08258005,0,1,0,0,0,0,0,0,0,0,"b""air jordan 1 mid se 'tartan swoosh'""",7.929245e-14,1.0,2.1302596e-17,7.8531895e-12,2.4731365e-11,1.6489862e-11,0,1,0,0,0,0,"b""air jordan 1 mid se 'tartan swoosh'""",2.048592e-15,4.0333566e-15,7.6569747e-19,1.0,5.1279795e-25,3.375666e-21,4.5701183e-20,1.1164196e-16,4.161345e-18,6.2462377e-18,3.7624036e-17,4.918833e-17,4.7095257e-20,1.1544349e-17,2.4596769e-19,8.423802e-16,5.044283e-16,4.4172588e-16,8.972971e-18,3.6514616e-16,1.5920881e-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 1 mid se 'tartan swoosh'"""
163,0.083957344,0.14808756,0.16710515,0.04159622,0.07019638,0.35857505,0.03719876,0.037550762,0.0065564783,0.04917631,0,0,0,1,0,0,0,0,0,0,"b""dunk high prem sb bp qs 'paparazzi'""",0.19448175,0.08435309,0.04489373,0.07840616,0.05676282,0.19703735,0.045999873,0.06370898,0.20120905,0.033147164,0,0,0,0,0,0,1,0,0,0,"b""dunk high prem sb bp qs 'paparazzi'""",1.4545638e-07,1.1098349e-09,8.182403e-12,5.468211e-08,0.99999976,5.443442e-09,0,0,0,0,1,0,"b""dunk high prem sb bp qs 'paparazzi'""",3.784538e-12,3.964512e-13,3.7245713e-11,2.7721093e-11,5.5200104e-13,2.3725115e-14,1.2345083e-10,1.7458078e-12,2.4313637e-12,2.4275e-13,5.2826122e-11,7.8273076e-13,3.0616873e-09,1.0,4.286711e-09,3.8368414e-10,4.2169585e-08,3.3300703e-13,2.0947622e-11,1.287276e-11,1.5350774e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"b""dunk high prem sb bp qs 'paparazzi'"""
164,0.05184406,0.034010082,0.18973255,0.10323312,0.10175614,0.048796315,0.0923357,0.028566165,0.04138253,0.3083434,0,0,0,0,0,0,0,0,0,1,"b""jeff staple x dunk low pro sb 'panda pigeon' special box""",0.009283118,0.04732081,0.017842555,0.0040476313,0.016343536,0.04723402,0.073945984,0.029310202,0.08060171,0.67407054,0,0,0,0,0,0,0,0,0,1,"b""jeff staple x dunk low pro sb 'panda pigeon' special box""",2.7528446e-16,1.997712e-08,3.8325536e-16,4.348675e-16,1.0,4.7635455e-11,0,0,0,0,1,0,"b""jeff staple x dunk low pro sb 'panda pigeon' special box""",3.739859e-19,3.6868003e-19,5.989173e-20,3.3240972e-15,5.1876864e-25,7.892381e-21,8.4362967e-19,3.2807735e-16,3.7638374e-23,9.0111085e-20,3.5533574e-18,4.9444566e-17,1.0,1.5077415e-16,4.9497615e-20,5.982921e-20,8.462283e-25,5.65739e-19,2.791326e-20,2.1015787e-20,4.5450945e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"b""jeff staple x dunk low pro sb 'panda pigeon' special box"""
165,0.07828313,0.19000444,0.3854366,0.036968663,0.06634743,0.050483212,0.013885281,0.03474054,0.020552307,0.123298414,0,0,1,0,0,0,0,0,0,0,"b""air force 1 low 'olive flight jacket'""",0.07341597,0.07370572,0.042831693,0.042671107,0.038637023,0.21663795,0.046629854,0.03821136,0.20950262,0.21775667,0,0,0,0,1,0,0,0,0,0,"b""air force 1 low 'olive flight jacket'""",7.062701e-15,1.209441e-11,3.979316e-18,1.0337361e-18,1.0,7.749311e-14,0,0,0,0,1,0,"b""air force 1 low 'olive flight jacket'""",2.2062305e-16,8.275704e-09,1.937794e-12,3.517116e-14,1.6999164e-15,5.3370454e-13,1.0614255e-14,1.6739587e-12,1.6040378e-13,2.2834582e-16,1.1198521e-16,2.3022762e-12,1.3257001e-16,2.4154883e-13,7.904167e-14,1.466133e-11,2.1927202e-12,1.5301967e-16,4.275579e-14,1.871579e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 low 'olive flight jacket'"""
166,0.12519117,0.4067839,0.1417863,0.0631089,0.11533927,0.074720725,0.0035965794,0.0043895454,0.0029658515,0.06211772,1,0,0,0,0,0,0,0,0,0,"b""air force 1 low 'white game royal'""",0.075728886,0.1277107,0.44583452,0.07936003,0.060311377,0.04996412,0.042717084,0.040473826,0.056455266,0.021444153,0,1,0,0,0,0,0,0,0,0,"b""air force 1 low 'white game royal'""",2.210052e-19,5.9074646e-14,1.3255655e-19,1.7128408e-16,1.0,7.661166e-15,0,0,0,0,1,0,"b""air force 1 low 'white game royal'""",1.7639721e-17,6.979088e-15,1.5622717e-17,2.8562328e-17,9.558156e-19,1.7725003e-19,7.7009424e-16,9.142917e-14,5.1229564e-16,8.996122e-21,5.0824798e-18,1.585013e-18,8.023891e-15,4.5118724e-18,2.571127e-14,2.6800345e-13,3.038896e-18,1.084291e-21,7.128998e-18,1.4592646e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"b""air force 1 low 'white game royal'"""
167,0.083205864,0.16836283,0.1492408,0.06134602,0.0940651,0.108044915,0.024674248,0.043664575,0.002756803,0.26463884,0,1,0,0,0,0,0,0,0,0,"b""air jordan 1 retro mid 'dark powder blue'""",0.058005594,0.08104961,0.028557325,0.078475446,0.0530366,0.15253209,0.10435574,0.12318739,0.08620535,0.23459485,0,0,1,0,0,0,0,0,0,0,"b""air jordan 1 retro mid 'dark powder blue'""",1.7725305e-14,1.0,8.232013e-12,2.2238918e-15,5.064294e-10,4.3868897e-12,0,1,0,0,0,0,"b""air jordan 1 retro mid 'dark powder blue'""",4.374137e-14,2.1625195e-09,2.1588439e-15,0.9999999,7.24297e-15,2.299672e-12,6.454282e-11,5.0826046e-08,7.0582463e-12,3.6715212e-16,6.883548e-15,2.246289e-08,4.0461525e-13,5.871033e-15,5.2865533e-15,8.83588e-09,2.7274317e-17,2.6785743e-09,3.468285e-13,9.0308545e-14,2.5013397e-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 1 retro mid 'dark powder blue'"""
168,0.21160387,0.5427014,0.08689002,0.030784734,0.030691976,0.039412748,0.010420346,0.01327954,0.007703734,0.02651166,1,0,0,0,0,0,0,0,0,0,"b""air jordan 1 mid se 'flight club'""",0.075781725,0.28206053,0.13442175,0.10851108,0.05299452,0.09635017,0.10923851,0.03711491,0.05636802,0.047158774,1,0,0,0,0,0,0,0,0,0,"b""air jordan 1 mid se 'flight club'""",5.0077567e-17,1.0,8.686722e-19,3.6766702e-14,9.615721e-13,9.980432e-15,0,1,0,0,0,0,"b""air jordan 1 mid se 'flight club'""",1.284748e-14,1.077339e-14,3.0615913e-16,1.0,6.1405153e-18,7.7517206e-17,3.0731483e-12,5.244728e-13,2.0263906e-15,2.3905218e-20,2.16549e-14,2.4020082e-14,1.6213465e-19,3.9665626e-16,6.691305e-16,3.929441e-14,3.7705197e-15,5.0207036e-16,3.0199634e-15,7.667823e-14,5.3988796e-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 1 mid se 'flight club'"""
169,0.011996425,0.28517684,0.1765104,0.03555745,0.08716783,0.20771869,0.031457733,0.09722714,0.018210983,0.04897658,0,0,0,0,0,1,0,0,0,0,"b""bapesta fs-001 low 'navy brown'""",0.009755844,0.014233854,0.04278736,0.03918203,0.039547388,0.11944571,0.042457376,0.070559844,0.43283486,0.18919572,0,0,0,0,0,0,0,0,1,0,"b""bapesta fs-001 low 'navy brown'""",5.2313175e-07,5.0569597e-11,0.998858,1.9341968e-09,0.0011414563,1.614082e-09,0,0,1,0,0,0,"b""bapesta fs-001 low 'navy brown'""",1.1944289e-10,3.9848676e-11,9.643112e-07,2.1731581e-12,8.201909e-15,1.462888e-17,3.4500822e-11,2.812836e-10,1.2689302e-10,4.64297e-13,9.723706e-18,0.999997,5.1370807e-11,3.5393794e-17,8.0629237e-10,8.667075e-08,6.450435e-16,1.622229e-15,3.9635833e-14,3.3609863e-15,1.8840376e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"b""bapesta fs-001 low 'navy brown'"""
170,0.0626975,0.1145331,0.40901557,0.092567615,0.081466496,0.10489104,0.02078015,0.006910643,0.0013074793,0.105830446,0,0,0,1,0,0,0,0,0,0,"b""air jordan 5 low golf nrg 'lucky & good'""",0.04972242,0.08284679,0.010903402,0.092771776,0.02793958,0.30608478,0.12245149,0.0908853,0.15051234,0.06588212,0,0,0,0,0,0,0,1,0,0,"b""air jordan 5 low golf nrg 'lucky & good'""",1.112521e-18,1.0,3.3436235e-19,7.595052e-23,7.4665855e-12,2.4722385e-20,0,1,0,0,0,0,"b""air jordan 5 low golf nrg 'lucky & good'""",2.0423756e-09,7.3601125e-09,9.135707e-09,3.348233e-07,4.7864472e-05,4.517239e-08,1.6128765e-12,1.341005e-09,2.4622377e-06,0.9999491,1.3234592e-11,1.8775375e-11,7.898123e-12,3.627976e-10,2.5889338e-13,1.605112e-09,1.0577725e-09,4.324774e-12,4.2252716e-12,2.4372737e-09,1.22420305e-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"b""air jordan 5 low golf nrg 'lucky & good'"""
171,0.07069743,0.10271317,0.21251975,0.05517608,0.14469159,0.22241648,0.05951006,0.033244368,0.004589693,0.09444136,0,0,0,0,0,1,0,0,0,0,"b""dunk high pro sb 'unlucky'""",0.09048159,0.047425713,0.026311507,0.041142642,0.06432484,0.17704374,0.063023224,0.05098576,0.24855033,0.19071071,0,0,0,0,0,0,0,0,1,0,"b""dunk high pro sb 'unlucky'""",1.5086711e-06,1.6882302e-06,1.2026113e-12,2.1518352e-09,0.9999968,2.3471793e-09,0,0,0,0,1,0,"b""dunk high pro sb 'unlucky'""",1.7496223e-11,3.6288794e-09,9.629815e-13,3.5784598e-11,2.1223541e-13,6.4238653e-12,1.4425262e-13,8.908522e-08,8.976764e-12,1.1144432e-12,1.2445472e-12,1.0471456e-11,6.215903e-12,0.9999999,5.0194805e-12,9.090111e-11,5.6347407e-13,2.066922e-11,3.8862132e-13,2.5959544e-11,9.3184585e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"b""dunk high pro sb 'unlucky'"""
172,0.07260646,0.24746577,0.26582977,0.046196345,0.15539517,0.06970986,0.014110416,0.015778631,0.017449807,0.09545783,0,0,0,0,0,0,0,1,0,0,"b""air max 90 hyperfuse premium 'stealth total orange'""",0.04775802,0.052084383,0.11786196,0.10793497,0.056030348,0.14860567,0.09331985,0.074745394,0.079863876,0.22179562,0,0,0,0,0,0,0,0,1,0,"b""air max 90 hyperfuse premium 'stealth total orange'""",1.525724e-14,7.0077205e-10,3.1850438e-15,1.0279954e-12,1.0,4.58655e-11,0,0,0,0,1,0,"b""air max 90 hyperfuse premium 'stealth total orange'""",5.280057e-13,8.7921505e-14,1.0,5.824376e-12,4.5578806e-16,2.7168473e-14,4.8170027e-12,5.813545e-14,1.1012236e-12,7.632464e-14,3.136388e-15,9.240582e-11,8.661455e-12,3.7537733e-18,1.8122273e-11,4.5604347e-09,1.7503401e-15,3.4933756e-17,3.2742303e-14,3.275521e-16,7.4346806e-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 90 hyperfuse premium 'stealth total orange'"""
173,0.040998407,0.65602094,0.09008535,0.04884938,0.09714773,0.025810389,0.0069498066,0.0060406597,0.01233209,0.01576518,0,0,1,0,0,0,0,0,0,0,"b""yeezy boost 700 v2 'cream'""",0.043497514,0.112741515,0.26708266,0.18534441,0.055415984,0.12194292,0.04590688,0.09237356,0.041107543,0.03458711,0,0,0,0,0,1,0,0,0,0,"b""yeezy boost 700 v2 'cream'""",5.294415e-15,7.6657315e-08,6.200835e-16,1.756991e-08,4.3675774e-09,0.9999999,0,0,0,0,0,1,"b""yeezy boost 700 v2 'cream'""",2.3081622e-08,2.2966167e-09,3.7403588e-08,3.6721056e-12,4.0700186e-11,2.5785285e-10,8.080913e-11,7.3733875e-10,1.5902586e-09,4.8260326e-14,1.7162463e-14,7.4550304e-14,2.675759e-09,5.7948023e-15,1.1142935e-10,1.874759e-06,3.674101e-10,0.999998,4.2514953e-10,1.6897425e-14,4.8786613e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"b""yeezy boost 700 v2 'cream'"""
174,0.32164484,0.541928,0.03269257,0.0481936,0.029113028,0.0105364425,0.0024717033,0.0015097116,0.003264177,0.008645951,0,1,0,0,0,0,0,0,0,0,"b""stan smith luxe 'chalk collegiate green gum'""",0.29076368,0.15456542,0.21299772,0.14538866,0.025314054,0.022626547,0.051219556,0.037410162,0.045024816,0.014689379,0,0,1,0,0,0,0,0,0,0,"b""stan smith luxe 'chalk collegiate green gum'""",0.9999989,1.0233185e-06,9.298762e-19,1.1954171e-10,2.2340733e-11,4.841936e-09,1,0,0,0,0,0,"b""stan smith luxe 'chalk collegiate green gum'""",2.8355973e-10,2.5816371e-09,3.788596e-10,5.352099e-07,8.841652e-12,8.374351e-14,2.383514e-10,1.1639804e-09,1.9855654e-12,5.196983e-13,1.9723296e-13,5.6041444e-10,8.6029746e-11,7.0273334e-17,6.33786e-10,7.8876056e-08,0.99999833,1.1786371e-08,2.4785562e-12,1.8358641e-12,4.983291e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"b""stan smith luxe 'chalk collegiate green gum'"""
175,0.16736162,0.1605864,0.45203838,0.013065626,0.026566945,0.1335364,0.006947451,0.01367918,0.0026353337,0.023582645,0,0,0,0,0,1,0,0,0,0,"b""air max 90 premium tz laf 'livestrong'""",0.11145153,0.09977586,0.107273474,0.058804326,0.071864516,0.29740566,0.03878826,0.031726368,0.13597621,0.046933934,0,0,0,0,0,0,0,0,1,0,"b""air max 90 premium tz laf 'livestrong'""",1.8433883e-22,1.3459636e-14,8.46229e-18,3.1768363e-23,1.0,1.4769129e-14,0,0,0,0,1,0,"b""air max 90 premium tz laf 'livestrong'""",4.3030434e-19,3.5635705e-15,1.0,2.2904308e-20,1.1292213e-16,2.2819885e-17,9.922085e-18,1.3236058e-18,4.028609e-18,9.27916e-18,2.2005617e-16,1.1291529e-20,9.6761065e-18,2.8870637e-14,1.2867761e-17,1.553171e-14,1.6954839e-20,5.1202015e-21,2.9825863e-17,5.489287e-21,5.4072102e-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"b""air max 90 premium tz laf 'livestrong'"""
